event_id,item,event_item,total,note
20795,"Toys, party poppers, ribbons, clips & similar","20795 Toys, party poppers, ribbons, clips & similar",1,
20796,Aluminium cans,20796 Aluminium cans,1,1 x Coke
20796,"Appliances, electronics & batteries","20796 Appliances, electronics & batteries",1,1 x battery
20796,"Building & trades materials, fixings & fittings","20796 Building & trades materials, fixings & fittings",1,
20796,Cable ties & plastic fasteners,20796 Cable ties & plastic fasteners,3,
20796,Cigarette butts & filters,20796 Cigarette butts & filters,56,
20796,Foam insulation & packaging (whole and remnants),20796 Foam insulation & packaging (whole and remnants),2,
20796,Glass or ceramic broken,20796 Glass or ceramic broken,9,
20796,"Lids & tops, pump spray, flow restrictor & similar","20796 Lids & tops, pump spray, flow restrictor & similar",3,
20796,"Metal bottle caps, lids & pull tabs","20796 Metal bottle caps, lids & pull tabs",4,
20796,"Miscellaneous paper, labels & tickets","20796 Miscellaneous paper, labels & tickets",9,9 x paper remnants
20796,Occupational health & safety items,20796 Occupational health & safety items,1,1 x ear plug
20796,"Pens, markers & other plastic stationary","20796 Pens, markers & other plastic stationary",1,
20796,Personal care & pharmaceutical packaging,20796 Personal care & pharmaceutical packaging,2,
20796,Plastic bits & pieces hard & solid,20796 Plastic bits & pieces hard & solid,4,
20796,"Plastic film remnants (bits of plastic bag, wrap etc)","20796 Plastic film remnants (bits of plastic bag, wrap etc)",17,
20796,"Plastic packaging food (wrap, packets, containers)","20796 Plastic packaging food (wrap, packets, containers)",23,"14 x confectionery, 9 x Mentos"
20796,"Rubber balloons, balls & toys, elastic straps & bands","20796 Rubber balloons, balls & toys, elastic straps & bands",2,2 x rubber bands
20796,"Sanitary (tissues, nappies, condoms, cotton buds)","20796 Sanitary (tissues, nappies, condoms, cotton buds)",1,1 x cotton bud stick
20796,Strapping band whole (record as single item),20796 Strapping band whole (record as single item),1,
20796,"Straws, confection sticks, cups, plates & cutlery","20796 Straws, confection sticks, cups, plates & cutlery",4,"1 x cutlery, 1 x straw, 2 x lollipop sticks"
20796,"Tape adhesive, electrical, duct, hazard marker & rolls","20796 Tape adhesive, electrical, duct, hazard marker & rolls",2,
20797,Aluminium cans,20797 Aluminium cans,1,
20797,Cigarette butts & filters,20797 Cigarette butts & filters,26,
20797,Foam insulation & packaging (whole and remnants),20797 Foam insulation & packaging (whole and remnants),6,
20797,Paper & cardboard packaging,20797 Paper & cardboard packaging,3,3 x cardboard cigarette packs
20797,"Plastic drink bottles (water, juice, milk, soft drink)","20797 Plastic drink bottles (water, juice, milk, soft drink)",2,1 x Nu Spring 250ml water bottle
20797,"Plastic film remnants (bits of plastic bag, wrap etc)","20797 Plastic film remnants (bits of plastic bag, wrap etc)",6,
20797,"Plastic packaging food (wrap, packets, containers)","20797 Plastic packaging food (wrap, packets, containers)",4,"2 x takeaway, 2 x coffee cup lids"
20797,"Plastic sheeting (tarpaulin, woven bags, pallet wrap)","20797 Plastic sheeting (tarpaulin, woven bags, pallet wrap)",1,
20797,"Straws, confection sticks, cups, plates & cutlery","20797 Straws, confection sticks, cups, plates & cutlery",5,5 x cutlery
20798,Cigarette butts & filters,20798 Cigarette butts & filters,6,
20798,Paper & cardboard packaging,20798 Paper & cardboard packaging,2,2 x takeaway
20798,"Plastic film remnants (bits of plastic bag, wrap etc)","20798 Plastic film remnants (bits of plastic bag, wrap etc)",6,
20798,"Plastic packaging food (wrap, packets, containers)","20798 Plastic packaging food (wrap, packets, containers)",8,"6 x takeaway, 2 x Coles other food packaging"
20798,Plastic vehicle parts,20798 Plastic vehicle parts,1,
20799,"Building & trades materials, fixings & fittings","20799 Building & trades materials, fixings & fittings",2,
20799,Cigarette butts & filters,20799 Cigarette butts & filters,3,
20799,Foam insulation & packaging (whole and remnants),20799 Foam insulation & packaging (whole and remnants),1,
20799,"Lids & tops, pump spray, flow restrictor & similar","20799 Lids & tops, pump spray, flow restrictor & similar",4,
20799,"Miscellaneous paper, labels & tickets","20799 Miscellaneous paper, labels & tickets",7,"5 x paper remnants, 2 x miscellaneous paper"
20799,Occupational health & safety items,20799 Occupational health & safety items,2,2 x ear plugs
20799,"Pens, markers & other plastic stationary","20799 Pens, markers & other plastic stationary",1,
20799,Personal care & pharmaceutical packaging,20799 Personal care & pharmaceutical packaging,1,
20799,Plastic bits & pieces hard & solid,20799 Plastic bits & pieces hard & solid,82,
20799,"Plastic containers non food (oil, sealant, chemical)","20799 Plastic containers non food (oil, sealant, chemical)",6,
20799,"Plastic drink bottles (water, juice, milk, soft drink)","20799 Plastic drink bottles (water, juice, milk, soft drink)",2,1 x Pump water bottle
20799,"Plastic film remnants (bits of plastic bag, wrap etc)","20799 Plastic film remnants (bits of plastic bag, wrap etc)",7,
20799,"Plastic packaging food (wrap, packets, containers)","20799 Plastic packaging food (wrap, packets, containers)",6,6 x other food package
20799,Plastic wrap non food (bubble wrap etc),20799 Plastic wrap non food (bubble wrap etc),1,
20799,Pollution Rating,20799 Pollution Rating,0,3564 x microplastics and 144 x plastic resin pellets in the trap
20799,"Tape adhesive, electrical, duct, hazard marker & rolls","20799 Tape adhesive, electrical, duct, hazard marker & rolls",1,
20800,Cable ties & plastic fasteners,20800 Cable ties & plastic fasteners,1,
20800,Cigarette butts & filters,20800 Cigarette butts & filters,39,
20800,Foam insulation & packaging (whole and remnants),20800 Foam insulation & packaging (whole and remnants),2,
20800,Glass or ceramic broken,20800 Glass or ceramic broken,3,
20800,Metal scrap & remnants,20800 Metal scrap & remnants,1,
20800,Occupational health & safety items,20800 Occupational health & safety items,1,1 x blue rubber glove
20800,"Pens, markers & other plastic stationary","20800 Pens, markers & other plastic stationary",1,
20800,Plastic bits & pieces hard & solid,20800 Plastic bits & pieces hard & solid,19,
20800,"Plastic drink bottles (water, juice, milk, soft drink)","20800 Plastic drink bottles (water, juice, milk, soft drink)",1,1 x Coke bottle
20800,"Plastic film remnants (bits of plastic bag, wrap etc)","20800 Plastic film remnants (bits of plastic bag, wrap etc)",6,
20800,"Plastic packaging food (wrap, packets, containers)","20800 Plastic packaging food (wrap, packets, containers)",8,"1 x confectionery, 1 x Mentos, 3 x takeaway, 1 x Hungry Jacks coffee cup lid, 2 x coffee cup lids"
20800,Pollution Rating,20800 Pollution Rating,0,56 x plastic resin pellets in trap
20800,Rubber remnants,20800 Rubber remnants,1,
20800,"Sanitary (tissues, nappies, condoms, cotton buds)","20800 Sanitary (tissues, nappies, condoms, cotton buds)",1,
20800,"Straws, confection sticks, cups, plates & cutlery","20800 Straws, confection sticks, cups, plates & cutlery",2,"1 x cutlery, 1 x straw"
20800,"Tape adhesive, electrical, duct, hazard marker & rolls","20800 Tape adhesive, electrical, duct, hazard marker & rolls",3,
20800,Tetra packs & drink cartons,20800 Tetra packs & drink cartons,1,
20801,Cigarette butts & filters,20801 Cigarette butts & filters,10,
20801,Foam insulation & packaging (whole and remnants),20801 Foam insulation & packaging (whole and remnants),4,
20801,Glass or ceramic broken,20801 Glass or ceramic broken,5,
20801,"Newspaper, magazines & brochures","20801 Newspaper, magazines & brochures",4,
20801,Occupational health & safety items,20801 Occupational health & safety items,1,
20801,Paper & cardboard packaging,20801 Paper & cardboard packaging,1,1 x cardboard package
20801,"Pens, markers & other plastic stationary","20801 Pens, markers & other plastic stationary",1,
20801,"Personal effects (wallets, money, keys, jewellery)","20801 Personal effects (wallets, money, keys, jewellery)",1,
20801,Plastic bits & pieces hard & solid,20801 Plastic bits & pieces hard & solid,6,
20801,"Plastic packaging food (wrap, packets, containers)","20801 Plastic packaging food (wrap, packets, containers)",1,1 x Mentos
20801,"Plastic pipe PVC, irrigation & reticulation","20801 Plastic pipe PVC, irrigation & reticulation",1,
20801,Pollution Rating,20801 Pollution Rating,0,3 x plastic resin pellets in trap
20801,"Processed timber, pallets & other wood","20801 Processed timber, pallets & other wood",1,
20820,Aluminium cans,20820 Aluminium cans,1,1 x Coke
20820,Cable ties & plastic fasteners,20820 Cable ties & plastic fasteners,6,
20820,Cigarette butts & filters,20820 Cigarette butts & filters,31,
20820,Foam insulation & packaging (whole and remnants),20820 Foam insulation & packaging (whole and remnants),24,
20820,"Foil wrappers, packets, bladders & alfoil","20820 Foil wrappers, packets, bladders & alfoil",12,
20820,"Lids & tops, pump spray, flow restrictor & similar","20820 Lids & tops, pump spray, flow restrictor & similar",6,
20820,"Metal bottle caps, lids & pull tabs","20820 Metal bottle caps, lids & pull tabs",6,
20820,"Miscellaneous paper, labels & tickets","20820 Miscellaneous paper, labels & tickets",11,"1 x business card, 1 x paper receipt, 9 x paper remnants"
20820,Occupational health & safety items,20820 Occupational health & safety items,1,1 x glove
20820,Paper & cardboard packaging,20820 Paper & cardboard packaging,8,"1 x Lavazza coffee cup, 1 x coffee cup, 1 x Coles paper packaging, 5 x paper/cardboard packaging"
20820,Plastic bits & pieces hard & solid,20820 Plastic bits & pieces hard & solid,6,
20820,"Plastic film remnants (bits of plastic bag, wrap etc)","20820 Plastic film remnants (bits of plastic bag, wrap etc)",23,
20820,"Plastic packaging food (wrap, packets, containers)","20820 Plastic packaging food (wrap, packets, containers)",6,6 x Mentos 
20820,Plastic wrap non food (bubble wrap etc),20820 Plastic wrap non food (bubble wrap etc),6,
20820,Pollution Rating,20820 Pollution Rating,0,340 plastic resin pellets removed from trap
20821,Cigarette butts & filters,20821 Cigarette butts & filters,7,
20821,"Miscellaneous paper, labels & tickets","20821 Miscellaneous paper, labels & tickets",6,6 x miscellaneous paper
20821,Paper & cardboard packaging,20821 Paper & cardboard packaging,1,1 x takeaway
20821,"Plastic film remnants (bits of plastic bag, wrap etc)","20821 Plastic film remnants (bits of plastic bag, wrap etc)",1,
20821,"Plastic packaging food (wrap, packets, containers)","20821 Plastic packaging food (wrap, packets, containers)",2,2 x confectionery
20821,"Toys, party poppers, ribbons, clips & similar","20821 Toys, party poppers, ribbons, clips & similar",1,
20822,Cigarette butts & filters,20822 Cigarette butts & filters,6,
20822,"Miscellaneous paper, labels & tickets","20822 Miscellaneous paper, labels & tickets",6,6 x paper remnants
20822,Paper & cardboard packaging,20822 Paper & cardboard packaging,9,"7 x takeaway, 2 x Seven Eleven coffee cups"
20822,"Plastic drink bottles (water, juice, milk, soft drink)","20822 Plastic drink bottles (water, juice, milk, soft drink)",2,"1 x Big M flavoured milk, 1 x Cool Ridge water"
20822,"Plastic film remnants (bits of plastic bag, wrap etc)","20822 Plastic film remnants (bits of plastic bag, wrap etc)",7,
20822,"Plastic packaging food (wrap, packets, containers)","20822 Plastic packaging food (wrap, packets, containers)",2,2 x other food package
20822,Plastic wrap non food (bubble wrap etc),20822 Plastic wrap non food (bubble wrap etc),6,
20823,Aluminium cans,20823 Aluminium cans,3,"1 x Solo, 1 x Sprite, 1 x Monster"
20823,Cigarette butts & filters,20823 Cigarette butts & filters,14,
20823,"Lids & tops, pump spray, flow restrictor & similar","20823 Lids & tops, pump spray, flow restrictor & similar",1,
20823,"Miscellaneous paper, labels & tickets","20823 Miscellaneous paper, labels & tickets",15,"3 x paper receipts, 12 x miscellaneous paper"
20823,Paper & cardboard packaging,20823 Paper & cardboard packaging,2,"1 x paper coffee cup, 1 x McDonalds coffee cup"
20823,Personal care & pharmaceutical packaging,20823 Personal care & pharmaceutical packaging,1,
20823,"Plastic drink bottles (water, juice, milk, soft drink)","20823 Plastic drink bottles (water, juice, milk, soft drink)",4,"2 x Coles spring water, 2 x Woolworths spring water"
20823,"Plastic packaging food (wrap, packets, containers)","20823 Plastic packaging food (wrap, packets, containers)",3,3 x confetionery
20823,Plastic wrap non food (bubble wrap etc),20823 Plastic wrap non food (bubble wrap etc),2,
20823,"Processed timber, pallets & other wood","20823 Processed timber, pallets & other wood",1,
20823,"Straws, confection sticks, cups, plates & cutlery","20823 Straws, confection sticks, cups, plates & cutlery",1,1 X plastic cutlery
20823,"Tins under 4 litres (food, drink tins and similar)","20823 Tins under 4 litres (food, drink tins and similar)",1,
20824,Aluminium cans,20824 Aluminium cans,2,"1 x Coke, 1 x Jim Beam"
20824,Cable ties & plastic fasteners,20824 Cable ties & plastic fasteners,2,
20824,Cigarette butts & filters,20824 Cigarette butts & filters,36,
20824,"Foam cups, food packs & trays","20824 Foam cups, food packs & trays",2,
20824,Foam insulation & packaging (whole and remnants),20824 Foam insulation & packaging (whole and remnants),5,
20824,Foam sponge sheeting (mattress & similar),20824 Foam sponge sheeting (mattress & similar),1,
20824,"Metal bottle caps, lids & pull tabs","20824 Metal bottle caps, lids & pull tabs",1,
20824,"Miscellaneous paper, labels & tickets","20824 Miscellaneous paper, labels & tickets",21,21 x paper remnants
20824,Plastic bits & pieces hard & solid,20824 Plastic bits & pieces hard & solid,4,
20824,"Plastic packaging food (wrap, packets, containers)","20824 Plastic packaging food (wrap, packets, containers)",5,"2 x confectionery, 2 x Mentos, 1 x coffee cup lid"
20824,Plastic wrap non food (bubble wrap etc),20824 Plastic wrap non food (bubble wrap etc),4,"2 x plastic wrap non-food, 2 x plastic cigarette pack wrap"
20824,Pollution Rating,20824 Pollution Rating,0,380 plastic resin pellets removed from trap
20824,Strapping band scraps,20824 Strapping band scraps,2,
20824,"Straws, confection sticks, cups, plates & cutlery","20824 Straws, confection sticks, cups, plates & cutlery",1,1 x straw
20824,"Tape adhesive, electrical, duct, hazard marker & rolls","20824 Tape adhesive, electrical, duct, hazard marker & rolls",2,
20825,Aluminium cans,20825 Aluminium cans,1,1 x V energy
20825,Cigarette butts & filters,20825 Cigarette butts & filters,24,
20825,"Foam cups, food packs & trays","20825 Foam cups, food packs & trays",1,
20825,Foam insulation & packaging (whole and remnants),20825 Foam insulation & packaging (whole and remnants),3,
20825,"Foil wrappers, packets, bladders & alfoil","20825 Foil wrappers, packets, bladders & alfoil",1,
